,Duration,Total_Stops,Price,Day,month,Month_num,Week_day,Week_num,Dep_hour,Dep_min,Arr_hour,Arr_min,duration_hour,duration_min,Dep_type,Arr_type,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Date_categ_Second Half
173,570,1,13587.0,27,6,6,4,25,11,30,21,0,9,30,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
174,730,1,9663.0,5,6,6,6,22,21,10,9,20,12,10,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
175,1055,1,13044.0,6,12,12,0,48,16,30,10,5,17,35,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
176,305,1,5073.0,4,3,3,1,9,20,25,1,30,5,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
177,1550,1,9345.0,21,5,5,5,20,17,0,18,50,25,50,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
178,1200,1,9663.0,5,6,6,6,22,14,5,10,5,20,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
179,780,1,14277.0,21,5,5,5,20,8,0,21,0,13,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
180,1105,1,10262.0,6,1,1,3,0,10,0,4,25,18,25,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
181,90,0,5678.0,27,3,3,6,12,19,35,21,5,1,30,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
182,570,1,13727.0,15,5,5,6,19,16,0,1,30,9,30,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
183,960,1,9663.0,5,6,6,6,22,20,0,12,0,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
184,140,0,3858.0,5,12,12,4,48,14,45,17,5,2,20,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
185,270,1,4812.0,24,6,6,1,25,8,45,13,15,4,30,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
186,345,1,5775.0,27,6,6,4,25,21,50,3,35,5,45,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
187,1450,1,10539.0,6,6,6,4,22,9,35,9,45,24,10,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
188,155,0,4804.0,6,3,3,6,9,15,30,18,5,2,35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
189,165,0,3383.0,6,12,12,0,48,11,10,13,55,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
190,295,1,8738.0,3,3,3,3,8,12,10,17,5,4,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
191,1535,1,7165.0,27,3,3,6,12,5,15,6,50,25,35,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
192,380,1,6412.0,24,6,6,1,25,16,10,22,30,6,20,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
193,185,0,8016.0,27,6,6,4,25,18,55,22,0,3,5,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
194,1120,1,11087.0,3,12,12,5,48,20,35,15,15,18,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
195,135,0,3543.0,27,6,6,4,25,9,45,12,0,2,15,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
196,730,1,12471.0,6,12,12,0,48,16,30,4,40,12,10,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
197,1165,1,10262.0,24,6,6,1,25,9,0,4,25,19,25,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
198,170,0,4441.0,18,3,3,1,11,13,20,16,10,2,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
199,505,1,12537.0,27,3,3,6,12,7,5,15,30,8,25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
200,555,1,10091.0,24,3,3,3,11,22,25,7,40,9,15,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
201,170,0,6961.0,6,3,3,6,9,21,5,23,55,2,50,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
202,195,0,5013.0,24,4,4,6,16,5,35,8,50,3,15,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
203,170,0,6934.0,18,5,5,2,19,5,10,8,0,2,50,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
204,740,1,10877.0,6,3,3,6,9,6,40,19,0,12,20,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
205,175,0,7229.0,18,4,4,4,15,15,15,18,10,2,55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
206,575,1,7048.0,27,3,3,6,12,16,0,1,35,9,35,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
207,155,0,4878.0,27,6,6,4,25,17,0,19,35,2,35,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
208,570,1,10844.0,21,5,5,5,20,14,5,23,35,9,30,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
209,1760,2,15129.0,18,5,5,2,19,23,5,4,25,29,20,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
210,175,0,3943.0,5,12,12,4,48,0,30,3,25,2,55,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
211,315,1,5583.0,6,6,6,4,22,6,5,11,20,5,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
212,545,1,9646.0,6,6,6,4,22,7,5,16,10,9,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
213,645,1,7677.0,6,3,3,6,9,8,30,19,15,10,45,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
214,295,1,6842.0,6,1,1,3,0,5,10,10,5,4,55,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
215,90,0,4995.0,24,6,6,1,25,8,45,10,15,1,30,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
216,700,1,9555.0,6,9,9,0,35,7,10,18,50,11,40,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
217,165,0,4077.0,6,1,1,3,0,1,30,4,15,2,45,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
218,175,0,7229.0,5,12,12,4,48,15,15,18,10,2,55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
219,600,1,12192.0,6,9,9,0,35,9,0,19,0,10,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
220,165,0,5911.0,4,12,12,6,48,10,0,12,45,2,45,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
221,615,1,8372.0,6,12,12,0,48,9,0,19,15,10,15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
222,85,0,4995.0,18,3,3,1,11,7,10,8,35,1,25,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
223,555,1,14323.0,5,9,9,4,35,10,0,19,15,9,15,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
224,1375,2,13014.0,6,9,9,0,35,5,30,4,25,22,55,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
225,1730,2,13591.0,6,6,6,4,22,14,25,19,15,28,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
226,2245,2,18799.0,3,3,3,3,8,5,25,18,50,37,25,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
227,170,0,3943.0,27,4,4,2,16,23,30,2,20,2,50,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
228,90,0,1965.0,21,5,5,5,20,5,45,7,15,1,30,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
229,90,0,4995.0,27,5,5,1,21,10,20,11,50,1,30,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
230,1540,1,14641.0,24,3,3,3,11,16,50,18,30,25,40,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
231,155,0,4460.0,4,12,12,6,48,20,45,23,20,2,35,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
232,375,1,10191.0,18,5,5,2,19,13,0,19,15,6,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
233,1050,1,13843.0,3,9,9,5,35,2,15,19,45,17,30,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
234,345,1,6349.0,5,1,1,2,0,21,50,3,35,5,45,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
235,155,0,4409.0,5,1,1,2,0,10,20,12,55,2,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
236,1530,1,17024.0,3,6,6,1,22,18,15,19,45,25,30,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
237,835,1,13727.0,18,5,5,2,19,7,5,21,0,13,55,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
238,175,0,8855.0,15,3,3,0,10,18,25,21,20,2,55,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
239,615,1,12524.0,24,6,6,1,25,8,45,19,0,10,15,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
240,520,1,13555.0,18,3,3,1,11,11,40,20,20,8,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
241,330,1,10844.0,6,6,6,4,22,6,30,12,0,5,30,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
242,720,1,13587.0,6,9,9,0,35,9,0,21,0,12,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
243,135,0,3543.0,6,12,12,0,48,9,45,12,0,2,15,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
244,135,0,4842.0,18,3,3,1,11,7,5,9,20,2,15,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
245,170,0,3943.0,24,4,4,6,16,23,30,2,20,2,50,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
246,550,1,10577.0,6,9,9,0,35,19,15,4,25,9,10,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
247,625,1,6979.0,15,5,5,6,19,10,35,21,0,10,25,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
248,140,0,11982.0,27,6,6,4,25,17,45,20,5,2,20,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
249,270,1,5264.0,6,6,6,4,22,8,45,13,15,4,30,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
250,190,0,8001.0,3,3,3,3,8,6,0,9,10,3,10,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
251,1410,2,10651.0,6,1,1,3,0,19,45,19,15,23,30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
252,1640,1,10844.0,24,5,5,0,20,16,30,19,50,27,20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
253,755,1,6601.0,27,3,3,6,12,9,45,22,20,12,35,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
254,1455,1,6587.0,21,3,3,4,11,19,0,19,15,24,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
255,80,0,3173.0,21,3,3,4,11,13,10,14,30,1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
256,165,0,5228.0,5,9,9,4,35,10,0,12,45,2,45,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
257,180,0,5769.0,21,6,6,0,24,7,10,10,10,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
258,660,1,14714.0,6,6,6,4,22,8,0,19,0,11,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
259,810,2,13014.0,6,3,3,6,9,5,30,19,0,13,30,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
260,170,0,3359.0,6,3,3,6,9,22,10,1,0,2,50,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
261,175,0,6722.0,3,3,3,3,8,20,55,23,50,2,55,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
262,165,0,4462.0,18,3,3,1,11,9,35,12,20,2,45,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
263,675,1,6171.0,3,9,9,5,35,4,55,16,10,11,15,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
264,875,2,12303.0,21,5,5,5,20,5,50,20,25,14,35,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
265,835,1,7695.0,21,3,3,4,11,11,40,1,35,13,55,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
266,845,1,5684.0,24,6,6,1,25,11,25,1,30,14,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
267,905,1,8366.0,6,12,12,0,48,16,50,7,55,15,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
268,135,0,19630.0,3,1,1,4,0,11,40,13,55,2,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
269,900,1,13502.0,3,6,6,1,22,14,5,5,5,15,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
270,775,1,14781.0,5,1,1,2,0,21,10,10,5,12,55,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
271,540,1,6513.0,6,12,12,0,48,7,10,16,10,9,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
272,735,1,9929.0,6,1,1,3,0,7,0,19,15,12,15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
273,460,2,18275.0,6,6,6,4,22,17,50,1,30,7,40,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
274,1640,1,4487.0,4,9,9,6,35,6,5,9,25,27,20,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
275,85,0,2754.0,15,3,3,0,10,21,20,22,45,1,25,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
276,80,0,2575.0,27,3,3,6,12,6,20,7,40,1,20,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
277,330,1,8224.0,6,12,12,0,48,15,55,21,25,5,30,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
278,705,1,8991.0,3,9,9,5,35,20,30,8,15,11,45,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
279,195,0,5000.0,24,6,6,1,25,5,35,8,50,3,15,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
280,1495,1,8529.0,6,12,12,0,48,18,55,19,50,24,55,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
281,1640,1,14042.0,3,3,3,3,8,6,5,9,25,27,20,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
282,175,0,4030.0,24,5,5,0,20,11,10,14,5,2,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
283,1025,1,10844.0,6,6,6,4,22,18,55,12,0,17,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
284,160,0,4804.0,5,6,6,6,22,21,25,0,5,2,40,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
285,480,1,7308.0,27,5,5,1,21,17,30,1,30,8,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
286,180,0,4823.0,5,12,12,4,48,16,55,19,55,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
287,1655,1,10262.0,24,6,6,1,25,9,0,12,35,27,35,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
288,450,1,12898.0,27,5,5,1,21,20,55,4,25,7,30,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
289,1375,2,12778.0,3,12,12,5,48,17,25,16,20,22,55,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
290,515,1,14871.0,3,3,3,3,8,4,45,13,20,8,35,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
291,1795,2,8708.0,21,3,3,4,11,13,20,19,15,29,55,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
292,1335,1,10844.0,6,6,6,4,22,20,0,18,15,22,15,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
293,80,0,4129.0,3,6,6,1,22,5,45,7,5,1,20,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
294,160,0,4804.0,18,5,5,2,19,21,25,0,5,2,40,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
295,180,0,7229.0,5,6,6,6,22,8,20,11,20,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
296,730,1,7832.0,21,3,3,4,11,7,0,19,10,12,10,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
297,155,0,3859.0,18,3,3,1,11,9,30,12,5,2,35,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
298,705,1,9001.0,6,6,6,4,22,7,30,19,15,11,45,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
299,155,0,4878.0,5,9,9,4,35,17,0,19,35,2,35,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
300,90,0,2754.0,5,3,3,5,9,2,35,4,5,1,30,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
301,160,0,4668.0,27,6,6,4,25,7,0,9,40,2,40,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
302,155,0,5216.0,5,12,12,4,48,10,20,12,55,2,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,1375,2,10368.0,6,6,6,4,22,5,30,4,25,22,55,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
304,880,2,8146.0,3,9,9,5,35,6,40,21,20,14,40,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
305,925,1,12242.0,27,3,3,6,12,13,0,4,25,15,25,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
306,435,1,9134.0,15,3,3,0,10,8,0,15,15,7,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
307,1210,2,10939.0,6,6,6,4,22,13,15,9,25,20,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
308,1245,2,11753.0,6,6,6,4,22,10,55,7,40,20,45,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
309,150,0,4174.0,24,4,4,6,16,17,10,19,40,2,30,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
310,1430,1,10844.0,21,5,5,5,20,20,0,19,50,23,50,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
311,1620,1,14714.0,6,3,3,6,9,16,0,19,0,27,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
312,330,1,9899.0,6,12,12,0,48,6,30,12,0,5,30,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
313,710,1,14871.0,3,3,3,3,8,9,10,21,0,11,50,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
314,135,0,7295.0,3,6,6,1,22,13,20,15,35,2,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
315,1470,2,13465.0,6,6,6,4,22,18,45,19,15,24,30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
316,140,0,3543.0,21,5,5,5,20,17,45,20,5,2,20,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
317,390,1,7198.0,27,6,6,4,25,19,0,1,30,6,30,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
318,1225,1,10262.0,6,1,1,3,0,8,0,4,25,20,25,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
319,155,0,4148.0,15,3,3,0,10,15,20,17,55,2,35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
320,175,0,8016.0,27,6,6,4,25,15,15,18,10,2,55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
321,335,1,10262.0,6,9,9,0,35,22,50,4,25,5,35,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
322,150,0,3841.0,15,6,6,2,23,14,55,17,25,2,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
323,885,1,11507.0,3,12,12,5,48,9,45,0,30,14,45,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
324,740,1,14781.0,5,1,1,2,0,8,25,20,45,12,20,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
325,1530,1,16079.0,27,5,5,1,21,17,30,19,0,25,30,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
326,335,1,12898.0,27,5,5,1,21,22,50,4,25,5,35,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
327,705,1,15353.0,3,6,6,1,22,7,30,19,15,11,45,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
328,175,0,7303.0,24,3,3,3,11,18,25,21,20,2,55,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
329,340,1,6197.0,24,3,3,3,11,15,5,20,45,5,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
330,245,1,8996.0,6,9,9,0,35,9,10,13,15,4,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
331,480,1,6528.0,21,3,3,4,11,14,20,22,20,8,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
332,165,0,4239.0,4,9,9,6,35,20,55,23,40,2,45,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
333,160,0,4148.0,3,12,12,5,48,20,25,23,5,2,40,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
334,175,0,3971.0,24,5,5,0,20,21,10,0,5,2,55,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
335,955,1,5192.0,5,6,6,6,22,7,35,23,30,15,55,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
336,1390,2,9483.0,4,9,9,6,35,13,25,12,35,23,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
337,440,2,18804.0,6,3,3,6,9,11,40,19,0,7,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
338,170,0,5201.0,18,6,6,5,24,5,10,8,0,2,50,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
339,450,1,16079.0,27,5,5,1,21,11,30,19,0,7,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
340,180,0,7229.0,15,6,6,2,23,19,50,22,50,3,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
341,465,1,6795.0,27,5,5,1,21,17,45,1,30,7,45,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
342,1520,1,10953.0,5,9,9,4,35,9,35,10,55,25,20,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
343,625,2,15965.0,24,6,6,1,25,15,5,1,30,10,25,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
344,1820,2,9968.0,4,9,9,6,35,12,55,19,15,30,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
345,155,0,4804.0,6,6,6,4,22,22,15,0,50,2,35,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
346,540,1,16079.0,27,5,5,1,21,10,0,19,0,9,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
347,910,2,11507.0,6,12,12,0,48,21,25,12,35,15,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
348,1700,2,11542.0,6,9,9,0,35,9,25,13,45,28,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
349,180,0,7229.0,24,4,4,6,16,17,45,20,45,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
